id,backers_count 
978253824,1
1655855158,2
852942864,0
755518798,2
214612718,1
1725377339,0
142740496,0
10545318,2
1701808170,1
1066295960,1
1311505942,2
668704150,1
361395646,2
175274485,1
168226563,1
1395672604,0
996659077,1
1890781798,0
927737755,0
1637216865,1
1225228376,2
921260646,0
1540741003,1
389068090,2
1887508699,2
2014690739,1
272736494,1
1902460273,2
442254661,1
111620773,1
1631671994,2
635351056,1
461649680,2
1502366808,2
22619249,1
299232931,0
396177525,1
839025527,0
1620005510,2
1896175648,2
1966076526,2
652799619,1
1229438920,1
1088222436,1
1494456295,1
90684317,0
1083411432,0
1979208819,1
1997077771,0
1728717065,0
1480631849,1
734808391,2
1395635325,0
557086104,2
2082124122,1
1022254417,1
438901925,1
2019250791,2
289720295,1
572217876,0
643800604,0
622781692,1
410282366,2
208401278,2
308653573,2
1606702874,2
750256380,0
185154224,2
63220187,2
339705346,0
1126636446,0
1787984633,0
2047171273,1
428274296,2
729401132,0
1698605835,1
924682738,2
1418217350,0
902678283,2
921165396,0
773601869,2
1311775625,1
942755938,0
1723418888,2
413530320,0
1689533199,1
2030798989,0
1105338700,0
293797838,1
2055818677,1
2112773680,0
806159020,0
50755273,2
1642882075,1
1274285464,0
1935917508,1
1342712029,1
903269417,1
937834802,2
1019617029,2
1308629929,0
1024033763,0
1302131383,1
1972398367,1
58742160,0
1915953528,0
357610227,0
1867081968,1
1905195782,1
195721139,0
884396276,2
443372847,0
1409578415,1
471765690,0
484330492,2
328101391,2
1167651658,0
928685878,1
980641814,0
1644038076,2
1952023562,0
1307563413,2
674290870,1
479279221,1
522801740,2
1045104339,1
211257312,1
466950707,2
1668190405,1
1550133075,1
1407729323,0
1682981219,1
796514995,1
1042868059,2
954396342,0
1402508350,0
1687880575,1
959602997,2
802428464,1
646161554,0
558828672,2
1630550936,2
536897282,0
380630894,2
699403664,0
571183291,2
1991484159,2
770709917,1
431554351,2
1941103421,2
1559122010,1
662338363,0
277574390,2
817759881,1
1523631369,2
155508050,1
857426130,1
1928733527,2
1804269490,2
799532915,0
2104026221,0
805171084,2
1708769042,1
877177355,2
182289589,0
216335737,0
1557448269,1
1578000076,1
625828014,2
1857152775,1
1145325297,2
193676290,0
1497479291,1
203172945,1
2096197108,2
1757581598,0
1268478655,0
181883828,0
1176670379,2
1500581790,2
2100134832,2
836715191,2
1739201012,1
200147482,1
1818017592,2
1019139297,2
2031787891,0
1131953366,1
1238536579,2
1611422396,0
1210823704,0
573285389,0
1668416956,2
2030944048,1
783222308,2
59033776,1
314174781,1
781085759,0
1669596735,1
244213566,0
2091379127,0
659673180,2
1904834227,0
2126048039,1
1944583006,1
1442187758,0
606613664,2
1399885128,1
736767892,1
1982471064,1
1917364703,0
2007629537,1
1836619604,2
876518442,0
188037427,1
1942606539,2
1528370052,1
1010691560,2
1273837830,0
1058397,2
1835639008,1
1868885025,0
1873368596,1
628798712,1
1400776665,0
1516684562,2
1304882637,0
1456484577,2
1667320293,0
1634963389,0
1394992314,1
1881864226,0
1757091431,2
1873697632,0
2142696171,0
807848608,0
798341559,0
274721321,1
2102038826,1
1419795870,0
1800340461,2
472702305,1
1442975092,0
53503824,2
1742666852,2
754572628,0
2043830044,1
1719652708,2
1317531495,1
289396419,2
220457308,1
775515737,0
2030010608,1
969723224,0
2118555452,2
1205697186,0
1764209314,0
1780752478,2
1768410186,0
258266565,2
4487993,0
1440811925,2
753131726,1
1818544439,1
10005784,1
514333657,1
487640219,0
2124340615,1
1167076419,2
40075647,0
1503320861,2
698789296,0
1649065035,0
1093403476,1
2015885495,0
1502917569,1
1860735054,2
454382151,1
2111843903,2
1530955729,0
699687025,0
1686645245,2
1331936317,2
2002740944,0
995615676,1
1187469301,0
1058971973,0
694673495,1
695364517,0
48573940,1
728281970,1
914636,0
1679657236,1
577181226,2
1455816772,2
1558241832,1
1443187449,0
877772644,0
12726701,0
1085584922,2
722258681,0
2104239590,0
235617106,0
2033493387,1
1038610502,1
281556028,1
2130751983,0
1873019971,0
571559806,1
813417244,2
983997816,2
2056517374,2
1006272133,2
1395196115,0
267361410,1
1653147391,0
2147001535,1
1812164363,2
153783312,1
2141308435,0
49231466,2
669705050,1
438640395,2
1126213282,2
1919532295,0
2052633229,0
1127350079,0
2101949240,1
1884454830,2
1546547919,2
2087684914,2
1537990172,2
822082725,2
797058757,1
1019277739,2
570854736,0
1914203521,2
251712135,2
926118990,0
2000956804,0
2000422609,0
364718440,2
1706279388,0
1063518195,2
1404643707,2
1795339974,1
857430997,0
464774600,0
21966356,1
1246713550,2
653347370,0
1199332878,0
1945079638,1
1257683205,0
101928493,2
1044776701,0
468807237,1
199519791,1
1824094399,1
2067126642,0
550617831,0
807279813,0
1934179857,0
588677777,1
2040120657,1
1283754068,1
1825220691,2
1391245979,1
903510708,0
75419561,2
292551828,0
1781950601,2
1899550468,1
1954303003,0
1111277550,2
1642048455,0
1044179967,1
869659142,0
86228310,1
1049484635,1
84558775,0
1913985012,0
1251232101,0
1276118274,1
1430588831,2
1762381634,0
1276705415,0
1351392480,1
53484280,2
420418003,2
1115761193,2
1344794357,1
18530872,2
760542118,0
766152737,1
735588005,1
1460077097,0
1546612096,1
2051827639,0
1325473505,1
1693875179,0
946442199,2
1393617265,0
1347860228,2
1933315369,0
1063838931,2
2057499211,0
1587631269,1
162938168,2
937477561,0
2103512496,0
58976634,2
1256841771,2
1017765833,1
23146547,0
1711843516,2
1182112412,0
867367588,2
2084714933,0
940603456,2
1580217892,2
1396031367,1
1764588486,1
698537271,1
1961329195,0
1541848720,1
898980796,2
2072122914,1
763164822,1
1928409463,2
465710359,1
1056507542,2
1297173350,2
1657986830,0
1659706031,1
1000201265,2
1213299773,2
1934460591,0
1213817873,2
1029728336,2
833827812,2
1184304964,0
90461232,2
151328471,2
996145817,0
170828597,2
1955009912,1
1944331986,0
2032826908,0
436152347,0
1687098550,2
127491409,2
899195552,0
1163795534,0
563498948,1
1126259736,0
2052056618,2
486031491,0
298855518,1
956767043,1
1286520356,1
851352546,2
899351933,2
1812797806,1
1055513373,0
454333890,1
1847343857,2
976539587,1
1725190198,1
2110518368,2
516988989,2
984282663,0
830260847,2
35672713,1
1358804954,2
1139077211,0
765527717,2
676633089,0
512272178,1
1963510323,2
974807311,2
300507572,2
384320322,1
1547826667,2
1861460315,0
1930427316,0
1043669580,1
1105615263,0
1187863701,2
758077082,2
1936997144,2
2102311170,0
1981234350,0
1759539226,2
439576582,0
1186662758,0
1272242459,2
680223956,2
1066814512,0
856412191,2
957202207,2
1957043859,2
1465565279,1
2126122257,2
1124729179,0
335480124,1
2107978800,2
1477718471,0
1289793096,1
1908562232,1
119057130,1
972635860,0
2144624568,2
1669523239,2
1112345815,0
1527545965,2
1370824756,1
1551974932,1
941865445,1
1302544793,2
551892168,0
765813896,0
599591799,2
1857528421,2
544748097,1
1894494452,1
1126793553,1
1090059426,1
1271326873,0
1067076197,2
564047599,2
297574852,1
2127230875,1
2085643527,0
1880551383,1
1052877821,0
713909152,0
1517489410,1
1254897053,1
2129564315,2
918909018,0
1145817226,2
557473301,0
320120866,1
886299444,2
613224869,2
1606216258,0
453972845,1
1536883332,0
460995228,1
98721810,0
1761003136,1
345690269,2
2042453305,2
564968548,0
1204084219,1
83262336,2
303631065,0
1845753396,0
916519123,0
875027988,1
1547009021,0
1893442528,1
1640411095,1
154433526,0
418482597,1
372536597,0
1225127348,0
675917028,2
71659123,2
659127958,1
1077049947,1
1708089320,2
1750074031,1
5056556,2
1816088900,0
1370604629,2
1418989560,2
758616354,2
346567619,1
771319262,2
1236113100,2
1997575848,0
1273013840,0
650800008,2
1036202724,2
819522983,2
1888914856,1
1541346872,1
753864128,1
147507826,0
1053974829,0
1836460225,1
404370226,1
1489858281,0
623629988,0
76491977,2
1526759403,1
320824387,0
1111753082,2
1830559462,1
1115645047,1
1672762881,0
607786016,0
44726672,1
581374981,0
1528402528,0
1211177048,2
1934047622,1
730785242,1
1560564703,1
149988290,0
699511557,0
1177887862,2
874310075,0
1145700394,1
571109474,2
973272034,0
1116600094,1
288216901,0
691206248,1
1561822198,1
143900241,1
353556061,2
1795136460,0
1470009772,2
953205595,0
1551640492,1
184904605,2
1532336349,2
1876448697,1
871674082,0
1863040995,2
726569935,2
826493735,2
328147484,1
1184236421,2
1148739310,2
677357240,2
1421231223,0
2101427126,2
627845692,0
1767234899,1
345823904,2
1542816758,1
1572481163,0
2140513898,1
1981243751,0
1804569351,1
506073233,0
1731404104,1
1785438245,0
1591584152,2
1713505646,1
289828409,1
1096771100,2
1231903555,1
835094732,0
415703813,2
1388676730,1
880029592,1
404477037,0
1548589855,1
625912560,2
1745190062,0
394722036,0
1310772292,0
953803903,2
1735505541,1
623636432,1
644517085,0
1082254059,2
1664501663,0
739535389,0
1100603042,2
691661614,1
2024557566,0
901387430,2
655928399,1
1517330657,2
1643433324,1
1595000730,1
24010171,0
613487375,0
2146046533,0
57959854,2
781772542,1
1026944061,0
934420283,1
1122078584,1
1775183735,1
394475781,1
319283927,2
304607417,0
1639598744,1
1733242035,0
1258268083,0
1501515450,2
831238234,0
1885132340,0
329881701,2
848369949,1
131769899,0
929649236,2
1359505252,1
1477991327,0
1115106488,1
37228966,2
154288165,0
1215662875,0
897242696,2
1278277400,2
610031175,2
773010567,1
53947586,1
889508586,2
2114493575,2
2105434804,2
900994537,1
1834879451,2
266429829,0
2047747977,0
592277553,2
1507225869,1
947659701,0
332920281,0
1926517098,0
470427523,1
1213445715,2
1505857086,0
1695595136,1
2037756869,2
410646836,1
1627682320,0
870509477,1
2020631149,2
534428471,0
1575291731,0
1727277765,2
2110470231,2
227795402,2
1333623228,2
302902514,0
1802034810,2
424148939,2
702883907,2
1879830306,0
286924366,0
188913765,2
1171969463,0
1722138262,2
241009949,1
1053381809,1
502157550,0
1286624596,1
1935073045,0
1328423675,1
626535430,1
857806624,2
321244347,2
1660501047,0
602478402,1
971681525,0
869261352,1
854979489,0
122325808,0
2014480640,2
657536036,0
748822707,1
2042184093,2
887538382,0
2000700603,0
1750161138,2
786965239,1
219708729,2
1045334415,1
1006567755,0
120684294,2
843854315,0
1792726455,2
673217077,1
1265397708,1
11296448,1
17780254,2
1901716598,1
789854084,2
1852718991,0
448802572,1
355401368,1
2106702829,1
1217250131,2
1407250692,1
1225123953,2
560515530,0
1210579217,0
812281329,1
1258554023,1
1555645637,2
1524157982,1
1452647616,1
1749697253,2
1829741349,2
191451385,1
640594341,0
2015612188,0
341017855,1
1170302851,1
994639576,2
1682441908,2
1444221518,1
1108554263,2
776808582,0
2132233124,2
2093677846,0
15151038,1
1527402192,2
237538430,0
1607145385,1
763624627,2
2101284261,0
1508879990,0
737667929,0
1313205705,1
2088392633,0
788953018,2
184674186,0
1724814299,1
532205741,0
787185098,0
912998765,2
1549234470,2
1270921619,2
1991745207,0
1306363956,1
909204549,2
763751622,1
600350509,1
998212169,0
18400081,1
1631956377,0
1884890674,2
935467780,1
1849304021,2
251077702,2
1635691370,1
1559726893,0
609200845,2
1975920175,1
1863308697,2
1061798152,2
1342271349,1
520332781,1
610148845,1
1159707381,2
949083196,2
168782503,2
1573165641,2
995551135,2
1279107331,2
1246974289,2
1092279637,2
1266841468,0
1535821187,2
618867966,0
1691927815,2
709346568,0
339100438,1
1923017656,0
933682547,0
1221212481,2
1716150990,2
1464547607,2
187284605,2
236664344,1
1218315230,2
962795181,2
854710810,1
119447551,1
128848896,0
1149445568,1
1309775022,1
2009915057,2
385820962,1
1734512995,2
737581596,0
1324205662,2
101639992,1
499799630,2
315097301,1
1313899232,2
1980955452,0
86639874,1
1980828339,1
1047047764,1
1818565845,1
1054174321,2
768843120,1
1859364509,2
1643063138,2
732841039,0
1053930159,0
1284488723,2
1943652870,2
424957083,1
1708150695,1
935648058,0
1779132965,2
1044182336,0
2006773596,1
1809086116,1
761254851,2
603544214,2
1870142407,0
105634732,2
2008618948,0
1465673576,2
2002604070,0
154419456,2
1566652024,0
193556602,2
1626786787,0
755201656,0
1339876016,2
424916718,1
1751563923,0
1150475162,2
328651964,2
862909992,2
389900534,0
504405310,2
365762416,0
398924700,2
658055850,1
549133742,2
467669155,0
1201877330,0
74927285,1
205868039,2
1246593510,1
1486285485,0
1814747088,0
1067467177,2
73682242,2
1017371634,1
343740273,0
666708539,2
933982742,0
1253864035,2
1521455241,0
71055019,2
600585152,2
334921450,1
1535685196,2
347546675,0
896104725,1
180915694,0
1684944476,0
1425288113,2
1763803507,1
2074804481,2
501327362,0
1162085996,2
2111072436,1
1347135243,2
207673100,1
1268088865,1
947655246,1
1376520264,1
1433684690,2
1045950469,0
777753663,2
1974445013,0
169347694,1
28062651,1
966289746,0
2013278142,1
742859215,1
230028092,2
1370642082,1
315455725,1
138277562,1
635345366,0
248116540,2
758825772,2
251034854,0
1562511090,0
1827019214,0
444430535,2
162508795,1
2074122621,2
1970051782,1
120661097,0
2120296809,2
878332425,0
687128697,2
828675285,0
592944056,0
892057674,2
836297554,0
355911884,2
1759892197,0
2018446622,2
1599515325,1
1634865566,0
341463366,2
2048189194,2
1290367324,1
1509897106,0
1955577357,1
1292604874,2
1984479017,0
204809402,2
1071140615,1
173802203,1
117561169,2
545351170,0
2097158607,1
552274739,2
881465672,2
335241442,0
412145921,0
1994676536,0
858955278,1
558306883,0
1098616358,1
1096912362,1
2135981849,0
2136889101,1
1416511204,1
934598494,2
2058827356,1
1111099582,2
570986201,2
933567633,0
20415639,1
493714673,2
1541639156,1
588642620,0
850648463,2
219301367,2
587880073,1
648829204,2
859475797,1
157680859,0
1998964859,1
233399441,0
568068734,1
750608318,1
589579851,1
1226673204,1
1900347631,0
1876692191,0
1878014385,1
2005682978,0
117319978,2
1132069354,2
634121804,1
986219341,1
2034023196,2
1769271417,1
165878584,1
1249816528,0
1299760116,1
498212235,1
314493512,2
1048177008,2
1400531600,1
991490112,2
1033191626,2
1182329152,0
221356528,1
1105581445,1
300109612,1
328060790,1
1981866859,0
929117432,2
272926108,1
778844225,0
211544072,2
188008453,0
286850605,2
1883364440,2
1940161042,1
287514992,1
1583998942,1
1426399032,0
538080314,1
2005482746,0
1245436377,0
1194863914,2
1000491057,0
1384371401,2
1591528863,2
769759774,0
1391762384,0
1488844652,0
777358786,2
380581744,2
1705001413,0
966585492,2
1509648515,1
1448280198,0
480264317,2
1935518708,2
1183122991,0
1282876750,1
1004211205,1
1358127471,1
1777289107,1
55497318,0
214922831,2
1832925963,1
436748871,1
1823027757,0
2142924933,2
2048672838,1
891831277,1
469661601,2
1234462556,0
1636683838,1
255145301,0
1074113552,2
53096799,1
54952289,0
1755469015,0
1063309136,2
875264422,0
217493384,1
2059930557,1
1918257097,1
595990835,1
1043280845,0
1907715888,2
1059609859,0
1732062251,0
1410177450,0
1524545900,0
286635361,2
1157285082,0
330837911,1
1814526763,1
154861828,1
392028552,0
453720218,1
484763527,2
1879166782,0
1272870545,2
131821570,0
760360331,0
1272488337,0
884300847,1
1050203692,0
856776052,1
1486453799,2
1589026663,2
311807470,0
1510657342,1
694443561,1
927289436,1
1892578111,0
820847620,0
428041831,2
414819781,2
1056760940,2
1214807511,1
141479945,0
1351515396,0
2115709446,0
1243772238,2
83161883,0
702028718,0
1254113803,1
204022449,1
99316337,0
381488444,2
1469531710,0
797048553,2
384498108,1
1157405257,2
1120359472,2
2025826595,1
131431171,2
1491776131,1
762135258,2
1733489739,0
1747604972,2
1957406853,1
1717875790,1
566893531,1
499265723,2
837338358,1
937454494,1
658581087,0
965007648,0
1279244093,2
1811521331,2
1712508598,2
537703338,1
438470834,2
130370088,1
2033099,1
1898707569,1
447006151,2
920299486,0
1561488627,0
453753510,1
6333722,1
1927532908,0
625211044,0
137220204,1
253672756,1
1741785876,2
1509884165,1
1078887720,1
1343302035,2
1907304193,2
1271223785,1
431555827,0
250701107,2
1105663153,1
1249486222,0
1099756376,0
2014229843,0
2111009450,2
381560814,0
1855844200,0
166637527,0
1003709180,1
327553014,2
785809250,0
986152648,2
524165646,1
1700003766,0
180393420,0
517945306,0
1473767379,2
1983275059,1
1898009238,2
1648431167,2
1685806287,0
939988045,2
1750942706,0
1552574385,0
1033179974,0
1484349783,0
1031875991,1
103182310,1
89496816,1
249435116,2
620860625,0
1794709885,0
1367002205,2
1409127343,2
106786825,0
1596885956,0
1807802021,0
1868076952,1
38010476,1
1138772019,1
267766761,0
83605026,2
1978626994,1
1011967346,2
1684465335,2
1928255245,2
478974780,2
104890122,0
913585562,2
541847148,1
91590257,1
1380641589,2
1538013962,0
942679205,0
1244234803,1
93546831,1
2031029005,1
709034215,2
8648237,2
1472666234,0
742909255,2
1036076152,0
364171360,1
696739135,0
2085050368,0
1121030007,0
1289824201,2
1132500388,1
982876232,1
662461909,1
436493764,0
1417737909,1
1209256190,1
1887869376,0
537148938,1
966741361,1
1773855089,2
1302087825,1
83246670,0
500174504,0
21486901,0
1261965497,2
995912771,1
1885242872,0
1347867162,0
1698698646,1
1769658619,2
1603738059,1
95274372,2
4715477,0
1121238040,0
527023754,0
767615704,0
2114759462,2
1917855105,2
253322053,0
128274170,2
1775204891,0
1953388636,0
345399349,0
1357344059,1
1213755250,0
562629912,0
824465577,2
153070253,1
227258315,0
504339431,2
857368682,2
1487290781,0
2074152097,1
576578313,1
944152049,1
1254752979,1
1662747164,0
549377469,0
1310337043,2
1031763635,0
2090539909,1
870707525,0
1961143893,1
1317607381,0
320853757,2
104229234,1
1397751774,1
1417531138,2
2037319096,0
519953703,1
772985184,2
1832125686,1
111102968,2
1195400646,0
660987126,0
1502496253,2
1383795453,0
821081215,1
1954696033,2
968892362,0
1176010176,0
1369268884,1
2047285089,1
1482399868,2
680550099,0
366129052,0
1160046240,0
577493149,2
1268389537,1
156437582,2
2053966774,0
1024777592,0
31531081,2
1084486355,0
1927457456,1
1711614835,2
217589864,1
1347451521,2
1597393991,0
1547080599,1
656347037,1
94678011,1
22626997,1
190679399,0
84884607,0
604930825,1
1847885036,1
921924543,0
1457541530,1
117702160,1
809871119,1
1871568774,0
1287795548,0
1104457086,2
105045188,0
31966236,1
143533593,0
1025967050,0
929962032,2
648185344,0
2143207977,0
1596188770,1
1310470848,0
1418097942,1
438563682,1
1934883076,0
1034880966,1
707221775,1
1360066361,0
996059921,1
1122341167,0
449478859,1
350147930,2
460560128,2
640090240,1
587978391,2
1726642575,1
1356782108,2
1855863309,1
528030226,0
198382693,1
639982140,2
1616848798,1
1567577248,2
1112432415,1
208729047,0
218198254,0
524817555,0
422947616,1
2090724427,2
1856896228,2
1113867594,2
712481124,1
1736105554,0
1800437611,1
802208808,0
346018636,2
672473825,0
490030165,1
2098684996,0
1377075234,0
151304097,0
564955474,1
18999664,2
2091457758,0
1124883274,1
1865319013,1
892960395,1
1501824260,0
584014602,2
364209584,2
1368625486,1
239608824,2
1784633817,0
339222915,2
1968149859,2
841648752,0
1540678638,1
734486583,2
1520567312,1
1533501577,2
1920094806,0
1952997592,2
1152242672,2
1521330385,1
1405028158,1
1710165424,2
686459972,1
869564173,0
1391077740,1
692636020,2
335611499,0
335509901,0
1446172939,1
840146300,2
1693201124,0
1457090097,0
975473384,0
2045572040,1
907713250,1
2119847342,2
1724277122,0
931979153,1
769137298,0
1060327235,0
1717676745,0
450252776,2
36190702,0
869889655,0
941142115,2
679848625,2
72975259,2
804880322,1
988632415,2
569683937,1
656785933,0
573924263,1
1293813626,1
404769194,2
1017925111,2
259450780,1
1354517538,2
839439265,2
524882223,1
2051922004,1
452924178,0
539730456,1
305131391,1
735114722,1
1079281100,0
723972940,0
1937366862,1
399535634,2
1220130814,0
1601276230,2
437608927,1
1654191197,0
1840295546,0
1832017268,2
1299468183,0
464081588,2
1232646477,1
2124797260,2
1689460167,1
1301735826,1
906509933,1
1868054567,2
170333518,0
1282543911,2
2096951127,1
524740803,2
933262952,2
1963442081,0
1034606453,1
887060098,0
1166882997,2
1367793840,1
1687920514,2
1408872224,1
1612002375,0
2071349841,0
34160446,1
680970110,1
547646619,1
2088644598,0
1269580979,1
1247947786,2
147713533,1
1087568776,2
1495863563,2
1869471597,2
340744554,1
64551448,2
1871634115,0
320979084,1
1467690350,0
526833568,0
1824360799,0
1665191319,0
1600241381,1
2058482560,2
487121590,0
1240141888,2
629511301,1
574611459,0
779166249,0
784823127,1
442502361,2
2120280236,1
1970158542,2
511718570,1
1539886960,1
273870752,1
1711059950,2
871116744,2
277400545,0
521213315,2
835781813,0
919122378,0
269109508,1
776779350,1
1337711992,0
2047459123,2
942957230,1
1620514057,0
806115561,1
1631893011,2
379874671,1
628516148,1
833622567,2
1071246894,1
168268644,2
331169920,2
387801780,0
192474113,2
1157572215,1
2073126650,2
958754660,1
94295795,1
1583574720,2
121482840,2
1172341737,1
1036857802,2
1794111905,2
1422863392,0
1355678014,2
1102065816,2
2067626172,0
1707688528,1
792070323,0
1289867207,2
1153158498,2
1748688589,1
605417007,2
1950060985,0
1293898647,0
1056544131,1
1071031894,0
241806675,2
1099580741,0
1691646135,2
1678635945,2
1377623743,0
1585139688,2
1264393404,0
183442646,1
582429640,2
952604311,1
1830173872,1
847059967,2
471245648,1
818631446,0
743917674,2
1111749064,0
369077622,0
1289369810,2
695089250,0
450829657,2
655243953,0
1157317466,2
1031067410,1
1480020845,1
747251221,0
941201025,0
1581831257,1
1372494499,0
1005395063,2
1312198705,2
1457042724,0
1877206323,1
1822496258,2
1233561024,0
1797999792,2
399614931,1
901456709,2
2113960948,2
858316674,0
614865968,0
1144074466,1
319322688,2
833370801,0
1068591299,0
39089787,2
790318545,0
2034086526,0
949775774,2
1739493502,0
520066989,2
1208366215,2
702485462,1
774557146,0
435860805,2
895404485,2
827469952,2
1737220916,1
1649230990,1
1277884226,2
1850878430,0
410099312,2
2110895789,0
2058424572,0
1022357619,2
421882889,2
638698884,1
1801599438,1
515540213,0
1198836244,1
1841559208,0
1022802422,2
748947535,1
786752616,2
682419901,1
1555791085,2
1421985811,1
1917123079,2
1491692658,0
594894971,0
606433755,2
2105296731,1
1476695254,2
1554370209,0
900534897,0
473699120,1
1099877681,2
1031938841,2
946137784,1
399787161,0
2087508913,2
1562814080,0
458329282,0
187594841,0
1506667266,1
1758607277,2
1669607251,2
645725950,0
1071178996,2
334879355,1
58679036,2
1978129752,2
250732794,2
325720239,0
1911010860,2
1762918281,0
1530010019,2
82658127,1
1642456108,0
2087038812,0
862882898,1
43380337,0
964274434,2
1739343957,2
377496961,1
2127139393,1
1020580227,1
1565351573,0
728628224,0
1166987622,2
109388935,0
1359398148,1
494795166,2
100741369,2
1907962893,2
525396681,1
1912091048,2
289801607,2
1375322032,1
508738353,2
760194077,2
251539027,1
2096423424,2
752100139,0
712302919,0
194881290,2
776360702,2
277321910,0
1276275016,0
349631345,1
620256265,2
550185106,0
702541194,2
133547451,2
1740517315,2
1357780406,0
1157470501,1
660517393,0
2077005152,0
729037613,0
182699529,0
624628044,0
38967173,2
805642804,2
1645834270,1
1822737262,1
1216953554,1
1798689499,1
1273195195,1
322399210,1
1772262125,2
1529040605,0
1113672425,2
44517794,0
469763065,2
536378926,0
436518978,2
806239705,1
488956383,1
1086312154,0
1167276372,2
152923677,2
1145695518,1
440238023,2
56503888,2
315921147,0
498636377,1
2096136685,1
1198265185,1
1176173791,0
430243947,0
1977898345,1
1078054035,1
1514653349,0
2034311424,0
574178673,0
1641695973,0
1039255675,1
1802546189,2
1953924754,1
1389206128,1
1698054485,0
1055180788,0
1244618691,1
188113844,0
248392608,0
1395442597,1
1577378543,1
268610982,0
548568202,1
1550294604,2
1591950937,2
936316886,1
1095031740,2
332020467,2
1049361495,0
1232603448,2
608661557,1
724110722,0
388234588,0
1251772211,1
1242721005,2
921234909,2
1968292333,1
1337178203,0
1181082931,1
1494812535,2
1554049382,1
805305740,2
1069974566,2
313232619,0
77184001,1
1095260398,1
1654297152,2
1009463663,2
1454443495,1
653657426,1
1461037204,0
1215903823,2
884853025,1
1979544248,2
1158020766,2
339461812,2
1991094277,0
670699075,1
1874233413,2
1838326637,0
372093460,0
499155685,1
1475100717,1
739292478,2
120094316,1
785831027,2
993614901,2
1525955977,2
187214746,1
1214071650,0
554390812,0
1836101612,1
764862661,0
1253295978,1
1330464124,0
1256271695,1
1795049878,2
1423824057,0
1130819225,1
824679072,1
2145196954,1
1298051705,2
213374880,2
895170196,0
1156121729,0
1925209902,1
2078266993,1
1297653223,0
687868220,1
806092046,2
1565560706,2
86711762,0
1194291768,0
403018823,2
244446663,2
76935145,2
2021323992,1
1906716422,0
1971032511,2
22612487,2
380170122,2
696355682,0
1174914913,0
1381702,0
832202279,0
632052558,2
1775429738,0
1569630999,2
2113826829,1
1863003108,2
280362643,1
1788256644,1
1923922094,0
2015002133,1
20111526,2
856932620,1
1779389307,2
1470259795,0
23703692,1
1141538673,2
1852019913,1
365770603,2
1645964690,1
1436436212,1
677945786,0
1716196153,0
1795365839,2
2037822768,1
1048776686,2
1348633843,1
385410817,0
942046955,2
1754939165,0
35250811,1
1118202488,0
2046180534,0
637621832,1
1553062072,0
1612252054,0
1457651247,2
12883964,0
1201997048,1
346925368,2
1117057812,0
975497098,0
1882518434,2
1098490452,0
1846607422,2
711665501,2
1608387932,2
1829412552,0
648729703,2
1987063464,1
2014872758,1
442515415,2
945795570,2
926816752,1
606371579,2
763267895,0
1927871028,1
61159200,2
1277886342,1
1146831310,0
2125400701,0
959339998,2
1878869413,0
2036354390,2
939670996,1
441974849,0
110332939,0
879689657,1
2120161839,2
599631859,2
45997722,0
1842416946,0
1764848494,1
1389001895,1
720442683,2
47822429,2
1360635309,1
1781923801,2
1121980851,0
1852672968,0
2039442977,0
2086866050,1
1422758416,2
1749757024,0
765648823,0
705907395,0
1756997324,0
1720327116,0
533290970,2
1958464411,0
1091630530,0
450088484,2
1976142615,0
1342406545,1
1691403839,1
1643061249,0
2124959048,2
302784945,2
1349898899,2
555278645,1
1550168427,0
1602044786,0
930890637,2
1704414868,1
466747369,0
1229328672,1
676588,1
1482720042,2
1912590510,2
1071549375,1
1440118512,1
1951098917,2
1392436700,1
619889475,1
2003051532,2
820365140,2
1081860551,0
1518958349,2
1522958744,0
1615221914,0
653317698,0
1607856602,2
1640027036,2
209526818,1
1136167916,0
359186979,2
45786088,1
893909999,1
485854204,2
72836815,1
173546502,0
1488369145,1
768034531,1
1765608243,1
799380254,1
1273388528,0
1620190664,1
1998947380,0
1660525640,0
1374775284,1
223794163,2
407165832,2
1591720113,1
2013442495,1
791600459,2
660628205,2
578737143,0
1642663660,2
644316279,2
184264059,2
1007664002,0
1394028572,0
545304776,0
37709739,2
1734866933,0
1635632762,2
1744832616,1
1893211611,1
322186708,0
953546945,1
1395380124,1
81021295,1
1712986146,0
591637108,0
604696367,1
1313374636,1
238384805,1
1402832487,0
1067227855,2
1467311410,1
1214898945,0
1500215929,1
679094498,1
193628041,0
970127767,2
134557359,1
713954400,2
862852594,1
173193669,1
1746654512,0
516172901,1
831804941,0
443762287,0
1850072683,0
372446901,1
1735394540,1
1380701349,0
2084263379,0
1587722672,1
1032759645,1
1224686048,2
1075116089,1
736114155,1
701559154,0
1216278636,2
1487012461,2
449915696,1
1171013253,2
1726063738,0
797314850,1
1445720425,1
403025361,2
1791433886,1
412125860,1
1278610095,1
2054344294,2
1125939346,1
572626457,2
760599551,2
1321598336,0
1386676689,1
799771955,0
658806019,2
313879206,0
2028660572,2
1247570071,1
1886719776,1
2037109816,0
628064090,2
1797733750,1
1637872310,0
170899435,0
328862216,1
2022357277,1
455610581,2
1547503782,2
1318411115,0
1074172282,1
1795703664,2
32648656,0
805722109,0
1884148416,1
1307947334,0
451074793,0
12793661,1
274302130,1
1375758492,1
1259368566,2
1282863,0
614294427,2
301748092,1
780503284,1
572787296,0
1438763277,0
990697971,1
824606662,0
1378399213,2
